"","order.date","order.id","order.line","quantity","price","price.ext","customer.id","bikeshop.name","bikeshop.city","bikeshop.state","latitude","longitude","product.id","model","category.primary","category.secondary","frame"
"8292",2013-10-15,1048,3,1,2130,2130,9,"Minneapolis Bike Shop","Minneapolis","MN",44.977753,-93.265011,75,"Fat CAAD2","Mountain","Fat Bike","Aluminum"
"8293",2013-10-15,1048,4,1,2700,2700,9,"Minneapolis Bike Shop","Minneapolis","MN",44.977753,-93.265011,41,"Slice Ultegra","Road","Triathalon","Carbon"
"8294",2013-10-15,1048,5,1,3730,3730,9,"Minneapolis Bike Shop","Minneapolis","MN",44.977753,-93.265011,85,"Habit Carbon 3","Mountain","Trail","Carbon"
"8295",2013-10-15,1048,6,1,2660,2660,9,"Minneapolis Bike Shop","Minneapolis","MN",44.977753,-93.265011,14,"CAAD Disc Ultegra","Road","Elite Road","Aluminum"
"8296",2013-10-15,1048,7,1,3200,3200,9,"Minneapolis Bike Shop","Minneapolis","MN",44.977753,-93.265011,13,"CAAD12 Red","Road","Elite Road","Aluminum"
"8297",2013-10-15,1048,8,27,5860,158220,9,"Minneapolis Bike Shop","Minneapolis","MN",44.977753,-93.265011,24,"Synapse Hi-Mod Dura Ace","Road","Endurance Road","Carbon"
"8298",2013-10-15,1048,9,1,3200,3200,9,"Minneapolis Bike Shop","Minneapolis","MN",44.977753,-93.265011,79,"Bad Habit 1","Mountain","Trail","Aluminum"
"8299",2013-10-15,1048,10,1,2880,2880,9,"Minneapolis Bike Shop","Minneapolis","MN",44.977753,-93.265011,70,"F-Si Carbon 4","Mountain","Cross Country Race","Carbon"
"8300",2013-10-15,1048,11,1,2240,2240,9,"Minneapolis Bike Shop","Minneapolis","MN",44.977753,-93.265011,9,"Supersix Evo 105","Road","Elite Road","Carbon"
"8301",2013-10-15,1048,12,1,1950,1950,9,"Minneapolis Bike Shop","Minneapolis","MN",44.977753,-93.265011,16,"CAAD12 Disc 105","Road","Elite Road","Aluminum"
"8302",2013-10-15,1048,13,1,2660,2660,9,"Minneapolis Bike Shop","Minneapolis","MN",44.977753,-93.265011,30,"Synapse Carbon Disc 105","Road","Endurance Road","Carbon"
"8303",2013-10-15,1048,14,1,4500,4500,9,"Minneapolis Bike Shop","Minneapolis","MN",44.977753,-93.265011,39,"Slice Hi-Mod Dura Ace D12","Road","Triathalon","Carbon"
"8304",2013-10-15,1048,15,1,2240,2240,9,"Minneapolis Bike Shop","Minneapolis","MN",44.977753,-93.265011,31,"Synapse Carbon 105","Road","Endurance Road","Carbon"
"8305",2013-10-15,1048,16,1,7000,7000,9,"Minneapolis Bike Shop","Minneapolis","MN",44.977753,-93.265011,38,"Slice Hi-Mod Black Inc.","Road","Triathalon","Carbon"
"8306",2013-10-15,1048,17,1,1950,1950,9,"Minneapolis Bike Shop","Minneapolis","MN",44.977753,-93.265011,88,"Habit 6","Mountain","Trail","Aluminum"
"8307",2013-10-15,1048,18,1,1620,1620,9,"Minneapolis Bike Shop","Minneapolis","MN",44.977753,-93.265011,78,"Beast of the East 3","Mountain","Trail","Aluminum"
"8308",2013-10-15,1048,19,1,1950,1950,9,"Minneapolis Bike Shop","Minneapolis","MN",44.977753,-93.265011,42,"Slice 105","Road","Triathalon","Carbon"
"8309",2013-10-15,1049,1,125,5330,666250,1,"Pittsburgh Mountain Machines","Pittsburgh","PA",40.440625,-79.995886,59,"Scalpel-Si Carbon 3","Mountain","Cross Country Race","Carbon"
"8310",2013-10-15,1049,2,1,6390,6390,1,"Pittsburgh Mountain Machines","Pittsburgh","PA",40.440625,-79.995886,62,"Scalpel 29 Carbon Race","Mountain","Cross Country Race","Carbon"
"8311",2013-10-15,1049,3,1,3730,3730,1,"Pittsburgh Mountain Machines","Pittsburgh","PA",40.440625,-79.995886,53,"Trigger Carbon 3","Mountain","Over Mountain","Carbon"
"8312",2013-10-15,1049,4,1,4500,4500,1,"Pittsburgh Mountain Machines","Pittsburgh","PA",40.440625,-79.995886,39,"Slice Hi-Mod Dura Ace D12","Road","Triathalon","Carbon"
"8313",2013-10-15,1049,5,1,6390,6390,1,"Pittsburgh Mountain Machines","Pittsburgh","PA",40.440625,-79.995886,68,"F-Si Hi-Mod 1","Mountain","Cross Country Race","Carbon"
"8314",2013-10-15,1049,6,1,5330,5330,1,"Pittsburgh Mountain Machines","Pittsburgh","PA",40.440625,-79.995886,83,"Habit Carbon 2","Mountain","Trail","Carbon"
"8315",2013-10-15,1049,7,1,3940,3940,1,"Pittsburgh Mountain Machines","Pittsburgh","PA",40.440625,-79.995886,6,"Supersix Evo Red","Road","Elite Road","Carbon"
"8316",2013-10-15,1049,8,1,10660,10660,1,"Pittsburgh Mountain Machines","Pittsburgh","PA",40.440625,-79.995886,2,"Supersix Evo Hi-Mod Team","Road","Elite Road","Carbon"
"8317",2013-10-15,1049,9,1,3200,3200,1,"Pittsburgh Mountain Machines","Pittsburgh","PA",40.440625,-79.995886,65,"Scalpel 29 4","Mountain","Cross Country Race","Aluminum"
"8318",2013-10-15,1049,10,1,3730,3730,1,"Pittsburgh Mountain Machines","Pittsburgh","PA",40.440625,-79.995886,85,"Habit Carbon 3","Mountain","Trail","Carbon"
"8319",2013-10-15,1049,11,1,5330,5330,1,"Pittsburgh Mountain Machines","Pittsburgh","PA",40.440625,-79.995886,63,"Scalpel 29 Carbon 2","Mountain","Cross Country Race","Carbon"
"8320",2013-10-15,1049,12,1,5970,5970,1,"Pittsburgh Mountain Machines","Pittsburgh","PA",40.440625,-79.995886,52,"Trigger Carbon 2","Mountain","Over Mountain","Carbon"
"8321",2013-10-15,1049,13,8,7460,59680,1,"Pittsburgh Mountain Machines","Pittsburgh","PA",40.440625,-79.995886,57,"Scalpel-Si Hi-Mod 1","Mountain","Cross Country Race","Carbon"
"8322",2013-10-15,1049,14,1,5330,5330,1,"Pittsburgh Mountain Machines","Pittsburgh","PA",40.440625,-79.995886,25,"Synapse Hi-Mod Disc Ultegra","Road","Endurance Road","Carbon"
"8323",2013-10-15,1049,15,64,3200,204800,1,"Pittsburgh Mountain Machines","Pittsburgh","PA",40.440625,-79.995886,50,"Jekyll Carbon 4","Mountain","Over Mountain","Carbon"
"8324",2013-10-15,1049,16,1,2880,2880,1,"Pittsburgh Mountain Machines","Pittsburgh","PA",40.440625,-79.995886,70,"F-Si Carbon 4","Mountain","Cross Country Race","Carbon"
"8325",2013-10-15,1049,17,1,6070,6070,1,"Pittsburgh Mountain Machines","Pittsburgh","PA",40.440625,-79.995886,48,"Jekyll Carbon 2","Mountain","Over Mountain","Carbon"
"8326",2013-10-15,1049,18,8,3200,25600,1,"Pittsburgh Mountain Machines","Pittsburgh","PA",40.440625,-79.995886,13,"CAAD12 Red","Road","Elite Road","Aluminum"
"8327",2013-10-15,1049,19,8,3200,25600,1,"Pittsburgh Mountain Machines","Pittsburgh","PA",40.440625,-79.995886,54,"Trigger Carbon 4","Mountain","Over Mountain","Carbon"
"8328",2013-10-15,1049,20,1,7460,7460,1,"Pittsburgh Mountain Machines","Pittsburgh","PA",40.440625,-79.995886,23,"Synapse Hi-Mod Disc Red","Road","Endurance Road","Carbon"
"8329",2013-10-15,1049,21,1,3200,3200,1,"Pittsburgh Mountain Machines","Pittsburgh","PA",40.440625,-79.995886,28,"Synapse Carbon Ultegra 3","Road","Endurance Road","Carbon"
"8330",2013-10-15,1049,22,1,9060,9060,1,"Pittsburgh Mountain Machines","Pittsburgh","PA",40.440625,-79.995886,56,"Scalpel-Si Race","Mountain","Cross Country Race","Carbon"
"8331",2013-10-15,1049,23,1,415,415,1,"Pittsburgh Mountain Machines","Pittsburgh","PA",40.440625,-79.995886,97,"Catalyst 4","Mountain","Sport","Aluminum"
"8332",2013-10-15,1049,24,1,7990,7990,1,"Pittsburgh Mountain Machines","Pittsburgh","PA",40.440625,-79.995886,47,"Jekyll Carbon 1","Mountain","Over Mountain","Carbon"
"8333",2013-10-16,1050,1,8,3200,25600,15,"Austin Cruisers","Austin","TX",30.267153,-97.743061,28,"Synapse Carbon Ultegra 3","Road","Endurance Road","Carbon"
"8334",2013-10-16,1051,1,1,4260,4260,2,"Ithaca Mountain Climbers","Ithaca","NY",42.443961,-76.501881,5,"Supersix Evo Hi-Mod Utegra","Road","Elite Road","Carbon"
"8335",2013-10-16,1052,1,1,2770,2770,15,"Austin Cruisers","Austin","TX",30.267153,-97.743061,76,"Beast of the East 1","Mountain","Trail","Aluminum"
"8336",2013-10-16,1053,1,1,7990,7990,28,"Wichita Speed","Wichita","KS",37.687176,-97.330053,3,"Supersix Evo Hi-Mod Dura Ace 1","Road","Elite Road","Carbon"
"8337",2013-10-16,1053,2,1,2240,2240,28,"Wichita Speed","Wichita","KS",37.687176,-97.330053,15,"CAAD12 Ultegra","Road","Elite Road","Aluminum"
"8338",2013-10-16,1053,3,1,7460,7460,28,"Wichita Speed","Wichita","KS",37.687176,-97.330053,57,"Scalpel-Si Hi-Mod 1","Mountain","Cross Country Race","Carbon"
"8339",2013-10-16,1053,4,1,815,815,28,"Wichita Speed","Wichita","KS",37.687176,-97.330053,21,"CAAD8 Claris","Road","Elite Road","Aluminum"
"8340",2013-10-16,1053,5,1,2240,2240,28,"Wichita Speed","Wichita","KS",37.687176,-97.330053,31,"Synapse Carbon 105","Road","Endurance Road","Carbon"
"8341",2013-10-16,1053,6,1,7460,7460,28,"Wichita Speed","Wichita","KS",37.687176,-97.330053,23,"Synapse Hi-Mod Disc Red","Road","Endurance Road","Carbon"
"8342",2013-10-16,1053,7,1,3730,3730,28,"Wichita Speed","Wichita","KS",37.687176,-97.330053,53,"Trigger Carbon 3","Mountain","Over Mountain","Carbon"
"8343",2013-10-22,1054,1,1,3940,3940,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,6,"Supersix Evo Red","Road","Elite Road","Carbon"
"8344",2013-10-22,1054,2,1,815,815,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,93,"Trail 5","Mountain","Sport","Aluminum"
"8345",2013-10-22,1054,3,1,2130,2130,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,75,"Fat CAAD2","Mountain","Fat Bike","Aluminum"
"8346",2013-10-22,1054,4,8,415,3320,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,97,"Catalyst 4","Mountain","Sport","Aluminum"
"8347",2013-10-22,1054,5,1,5330,5330,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,59,"Scalpel-Si Carbon 3","Mountain","Cross Country Race","Carbon"
"8348",2013-10-22,1054,6,8,705,5640,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,94,"Catalyst 1","Mountain","Sport","Aluminum"
"8349",2013-10-22,1054,7,1,2700,2700,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,41,"Slice Ultegra","Road","Triathalon","Carbon"
"8350",2013-10-22,1054,8,1,2060,2060,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,72,"F-Si 2","Mountain","Cross Country Race","Aluminum"
"8351",2013-10-23,1055,1,1,1030,1030,11,"New York Cycles","New York","NY",40.712784,-74.005941,20,"CAAD8 Sora","Road","Elite Road","Aluminum"
"8352",2013-10-23,1055,2,1,4260,4260,11,"New York Cycles","New York","NY",40.712784,-74.005941,12,"CAAD12 Disc Dura Ace","Road","Elite Road","Aluminum"
"8353",2013-10-23,1055,3,27,1570,42390,11,"New York Cycles","New York","NY",40.712784,-74.005941,34,"Synapse Disc 105","Road","Endurance Road","Aluminum"
"8354",2013-10-23,1055,4,1,1350,1350,11,"New York Cycles","New York","NY",40.712784,-74.005941,90,"Trail 2","Mountain","Sport","Aluminum"
"8355",2013-10-23,1055,5,1,815,815,11,"New York Cycles","New York","NY",40.712784,-74.005941,21,"CAAD8 Claris","Road","Elite Road","Aluminum"
"8356",2013-10-23,1055,6,1,1840,1840,11,"New York Cycles","New York","NY",40.712784,-74.005941,32,"Syapse Carbon Tiagra","Road","Endurance Road","Carbon"
"8357",2013-10-23,1055,7,1,2240,2240,11,"New York Cycles","New York","NY",40.712784,-74.005941,9,"Supersix Evo 105","Road","Elite Road","Carbon"
"8358",2013-10-23,1055,8,125,3940,492500,11,"New York Cycles","New York","NY",40.712784,-74.005941,6,"Supersix Evo Red","Road","Elite Road","Carbon"
"8359",2013-10-23,1056,1,1,2340,2340,26,"Miami Race Equipment","Miami","FL",25.76168,-80.19179,87,"Habit 5","Mountain","Trail","Aluminum"
"8360",2013-10-23,1057,1,1,415,415,27,"San Antonio Bike Shop","San Antonio","TX",29.424122,-98.493628,97,"Catalyst 4","Mountain","Sport","Aluminum"
"8361",2013-10-23,1058,1,27,3200,86400,2,"Ithaca Mountain Climbers","Ithaca","NY",42.443961,-76.501881,50,"Jekyll Carbon 4","Mountain","Over Mountain","Carbon"
"8362",2013-10-23,1058,2,1,8200,8200,2,"Ithaca Mountain Climbers","Ithaca","NY",42.443961,-76.501881,51,"Trigger Carbon 1","Mountain","Over Mountain","Carbon"
"8363",2013-10-23,1058,3,1,6390,6390,2,"Ithaca Mountain Climbers","Ithaca","NY",42.443961,-76.501881,58,"Scalpel-Si Carbon 2","Mountain","Cross Country Race","Carbon"
"8364",2013-10-23,1058,4,1,2340,2340,2,"Ithaca Mountain Climbers","Ithaca","NY",42.443961,-76.501881,87,"Habit 5","Mountain","Trail","Aluminum"
"8365",2013-10-31,1059,1,1,2770,2770,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,76,"Beast of the East 1","Mountain","Trail","Aluminum"
"8366",2013-10-31,1059,2,1,4260,4260,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,12,"CAAD12 Disc Dura Ace","Road","Elite Road","Aluminum"
"8367",2013-10-31,1059,3,1,2700,2700,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,41,"Slice Ultegra","Road","Triathalon","Carbon"
"8368",2013-10-31,1059,4,1,6390,6390,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,62,"Scalpel 29 Carbon Race","Mountain","Cross Country Race","Carbon"
"8369",2013-10-31,1059,5,1,1620,1620,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,78,"Beast of the East 3","Mountain","Trail","Aluminum"
"8370",2013-10-31,1059,6,1,3200,3200,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,79,"Bad Habit 1","Mountain","Trail","Aluminum"
"8371",2013-10-31,1059,7,1,5970,5970,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,52,"Trigger Carbon 2","Mountain","Over Mountain","Carbon"
"8372",2013-10-31,1059,8,1,2060,2060,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,72,"F-Si 2","Mountain","Cross Country Race","Aluminum"
"8373",2013-10-31,1059,9,1,3200,3200,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,61,"Scalpel-Si 5","Mountain","Cross Country Race","Aluminum"
"8374",2013-10-31,1059,10,1,7460,7460,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,82,"Habit Carbon 1","Mountain","Trail","Carbon"
"8375",2013-10-31,1059,11,1,2880,2880,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,86,"Habit 4","Mountain","Trail","Aluminum"
"8376",2013-10-31,1059,12,1,3200,3200,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,54,"Trigger Carbon 4","Mountain","Over Mountain","Carbon"
"8377",2013-10-31,1060,1,1,1840,1840,8,"Denver Bike Shop","Denver","CO",39.739236,-104.990251,10,"Supersix Evo Tiagra","Road","Elite Road","Carbon"
"8378",2013-10-31,1060,2,1,1950,1950,8,"Denver Bike Shop","Denver","CO",39.739236,-104.990251,88,"Habit 6","Mountain","Trail","Aluminum"
"8379",2013-10-31,1060,3,1,585,585,8,"Denver Bike Shop","Denver","CO",39.739236,-104.990251,95,"Catalyst 2","Mountain","Sport","Aluminum"
"8380",2013-10-31,1060,4,1,3200,3200,8,"Denver Bike Shop","Denver","CO",39.739236,-104.990251,7,"Supersix Evo Ultegra 3","Road","Elite Road","Carbon"
"8381",2013-10-31,1060,5,1,7000,7000,8,"Denver Bike Shop","Denver","CO",39.739236,-104.990251,38,"Slice Hi-Mod Black Inc.","Road","Triathalon","Carbon"
"8382",2013-10-31,1060,6,1,2130,2130,8,"Denver Bike Shop","Denver","CO",39.739236,-104.990251,77,"Beast of the East 2","Mountain","Trail","Aluminum"
"8383",2013-10-31,1060,7,1,1840,1840,8,"Denver Bike Shop","Denver","CO",39.739236,-104.990251,73,"F-Si 3","Mountain","Cross Country Race","Aluminum"
"8384",2013-10-31,1060,8,1,9060,9060,8,"Denver Bike Shop","Denver","CO",39.739236,-104.990251,67,"F-Si Hi-Mod Team","Mountain","Cross Country Race","Carbon"
"8385",2013-10-31,1060,9,1,4260,4260,8,"Denver Bike Shop","Denver","CO",39.739236,-104.990251,5,"Supersix Evo Hi-Mod Utegra","Road","Elite Road","Carbon"
"8386",2013-10-31,1060,10,1,815,815,8,"Denver Bike Shop","Denver","CO",39.739236,-104.990251,93,"Trail 5","Mountain","Sport","Aluminum"
"8387",2013-10-31,1060,11,1,1250,1250,8,"Denver Bike Shop","Denver","CO",39.739236,-104.990251,35,"Synapse Disc Tiagra","Road","Endurance Road","Aluminum"
"8388",2013-10-31,1060,12,1,2340,2340,8,"Denver Bike Shop","Denver","CO",39.739236,-104.990251,87,"Habit 5","Mountain","Trail","Aluminum"
"8389",2013-11-01,1061,1,1,4260,4260,18,"Los Angeles Cycles","Los Angeles","CA",34.052234,-118.243685,5,"Supersix Evo Hi-Mod Utegra","Road","Elite Road","Carbon"
"8390",2013-11-01,1061,2,1,2660,2660,18,"Los Angeles Cycles","Los Angeles","CA",34.052234,-118.243685,14,"CAAD Disc Ultegra","Road","Elite Road","Aluminum"
"8391",2013-11-01,1061,3,1,1840,1840,18,"Los Angeles Cycles","Los Angeles","CA",34.052234,-118.243685,10,"Supersix Evo Tiagra","Road","Elite Road","Carbon"
"8392",2013-11-01,1061,4,1,3200,3200,18,"Los Angeles Cycles","Los Angeles","CA",34.052234,-118.243685,50,"Jekyll Carbon 4","Mountain","Over Mountain","Carbon"
"8393",2013-11-01,1061,5,1,585,585,18,"Los Angeles Cycles","Los Angeles","CA",34.052234,-118.243685,95,"Catalyst 2","Mountain","Sport","Aluminum"
"8394",2013-11-01,1062,1,1,3200,3200,26,"Miami Race Equipment","Miami","FL",25.76168,-80.19179,40,"Slice Ultegra D12","Road","Triathalon","Carbon"
"8395",2013-11-01,1062,2,1,2060,2060,26,"Miami Race Equipment","Miami","FL",25.76168,-80.19179,72,"F-Si 2","Mountain","Cross Country Race","Aluminum"
"8396",2013-11-01,1062,3,64,2660,170240,26,"Miami Race Equipment","Miami","FL",25.76168,-80.19179,80,"Bad Habit 2","Mountain","Trail","Aluminum"
"8397",2013-11-01,1062,4,1,4500,4500,26,"Miami Race Equipment","Miami","FL",25.76168,-80.19179,39,"Slice Hi-Mod Dura Ace D12","Road","Triathalon","Carbon"
"8398",2013-11-01,1062,5,1,1410,1410,26,"Miami Race Equipment","Miami","FL",25.76168,-80.19179,18,"CAAD8 105","Road","Elite Road","Aluminum"
"8399",2013-11-01,1062,6,1,2240,2240,26,"Miami Race Equipment","Miami","FL",25.76168,-80.19179,31,"Synapse Carbon 105","Road","Endurance Road","Carbon"
"8400",2013-11-01,1062,7,1,3200,3200,26,"Miami Race Equipment","Miami","FL",25.76168,-80.19179,28,"Synapse Carbon Ultegra 3","Road","Endurance Road","Carbon"
"8401",2013-11-01,1062,8,1,1250,1250,26,"Miami Race Equipment","Miami","FL",25.76168,-80.19179,19,"CAAD8 Tiagra","Road","Elite Road","Aluminum"
"8402",2013-11-01,1062,9,1,3200,3200,26,"Miami Race Equipment","Miami","FL",25.76168,-80.19179,50,"Jekyll Carbon 4","Mountain","Over Mountain","Carbon"
"8403",2013-11-01,1062,10,1,4260,4260,26,"Miami Race Equipment","Miami","FL",25.76168,-80.19179,12,"CAAD12 Disc Dura Ace","Road","Elite Road","Aluminum"
"8404",2013-11-01,1062,11,1,1250,1250,26,"Miami Race Equipment","Miami","FL",25.76168,-80.19179,35,"Synapse Disc Tiagra","Road","Endurance Road","Aluminum"
"8405",2013-11-01,1062,12,8,3200,25600,26,"Miami Race Equipment","Miami","FL",25.76168,-80.19179,7,"Supersix Evo Ultegra 3","Road","Elite Road","Carbon"
"8406",2013-11-01,1062,13,1,870,870,26,"Miami Race Equipment","Miami","FL",25.76168,-80.19179,37,"Synapse Claris","Road","Endurance Road","Aluminum"
"8407",2013-11-01,1062,14,1,12790,12790,26,"Miami Race Equipment","Miami","FL",25.76168,-80.19179,55,"Scalpel-Si Black Inc.","Mountain","Cross Country Race","Carbon"
"8408",2013-11-01,1062,15,1,3200,3200,26,"Miami Race Equipment","Miami","FL",25.76168,-80.19179,54,"Trigger Carbon 4","Mountain","Over Mountain","Carbon"
"8409",2013-11-01,1062,16,27,2450,66150,26,"Miami Race Equipment","Miami","FL",25.76168,-80.19179,44,"SuperX Ultegra","Road","Cyclocross","Carbon"
"8410",2013-11-01,1062,17,1,3500,3500,26,"Miami Race Equipment","Miami","FL",25.76168,-80.19179,43,"SuperX Hi-Mod CX1","Road","Cyclocross","Carbon"
"8411",2013-11-01,1062,18,1,1960,1960,26,"Miami Race Equipment","Miami","FL",25.76168,-80.19179,45,"SuperX 105","Road","Cyclocross","Carbon"
"8412",2013-11-01,1062,19,1,5330,5330,26,"Miami Race Equipment","Miami","FL",25.76168,-80.19179,4,"Supersix Evo Hi-Mod Dura Ace 2","Road","Elite Road","Carbon"
"8413",2013-11-01,1062,20,1,980,980,26,"Miami Race Equipment","Miami","FL",25.76168,-80.19179,92,"Trail 4","Mountain","Sport","Aluminum"
"8414",2013-11-01,1062,21,1,2130,2130,26,"Miami Race Equipment","Miami","FL",25.76168,-80.19179,33,"Synapse Disc Adventure","Road","Endurance Road","Aluminum"
"8415",2013-11-01,1062,22,1,2340,2340,26,"Miami Race Equipment","Miami","FL",25.76168,-80.19179,87,"Habit 5","Mountain","Trail","Aluminum"
"8416",2013-11-01,1062,23,1,4800,4800,26,"Miami Race Equipment","Miami","FL",25.76168,-80.19179,26,"Synapse Carbon Disc Ultegra D12","Road","Endurance Road","Carbon"
"8417",2013-11-01,1062,24,27,2700,72900,26,"Miami Race Equipment","Miami","FL",25.76168,-80.19179,41,"Slice Ultegra","Road","Triathalon","Carbon"
"8418",2013-11-01,1062,25,8,1350,10800,26,"Miami Race Equipment","Miami","FL",25.76168,-80.19179,90,"Trail 2","Mountain","Sport","Aluminum"
"8419",2013-11-01,1062,26,1,1950,1950,26,"Miami Race Equipment","Miami","FL",25.76168,-80.19179,16,"CAAD12 Disc 105","Road","Elite Road","Aluminum"
"8420",2013-11-01,1062,27,1,705,705,26,"Miami Race Equipment","Miami","FL",25.76168,-80.19179,94,"Catalyst 1","Mountain","Sport","Aluminum"
"8421",2013-11-01,1062,28,1,3200,3200,26,"Miami Race Equipment","Miami","FL",25.76168,-80.19179,13,"CAAD12 Red","Road","Elite Road","Aluminum"
"8422",2013-11-01,1063,1,1,980,980,16,"Phoenix Bi-peds","Phoenix","AZ",33.448377,-112.074037,92,"Trail 4","Mountain","Sport","Aluminum"
"8423",2013-11-01,1063,2,1,2880,2880,16,"Phoenix Bi-peds","Phoenix","AZ",33.448377,-112.074037,70,"F-Si Carbon 4","Mountain","Cross Country Race","Carbon"
"8424",2013-11-01,1063,3,1,2660,2660,16,"Phoenix Bi-peds","Phoenix","AZ",33.448377,-112.074037,30,"Synapse Carbon Disc 105","Road","Endurance Road","Carbon"
"8425",2013-11-01,1063,4,27,4500,121500,16,"Phoenix Bi-peds","Phoenix","AZ",33.448377,-112.074037,39,"Slice Hi-Mod Dura Ace D12","Road","Triathalon","Carbon"
"8426",2013-11-01,1063,5,1,5330,5330,16,"Phoenix Bi-peds","Phoenix","AZ",33.448377,-112.074037,25,"Synapse Hi-Mod Disc Ultegra","Road","Endurance Road","Carbon"
"8427",2013-11-01,1063,6,1,3500,3500,16,"Phoenix Bi-peds","Phoenix","AZ",33.448377,-112.074037,43,"SuperX Hi-Mod CX1","Road","Cyclocross","Carbon"
"8428",2013-11-01,1063,7,216,3200,691200,16,"Phoenix Bi-peds","Phoenix","AZ",33.448377,-112.074037,28,"Synapse Carbon Ultegra 3","Road","Endurance Road","Carbon"
"8429",2013-11-01,1063,8,1,7460,7460,16,"Phoenix Bi-peds","Phoenix","AZ",33.448377,-112.074037,82,"Habit Carbon 1","Mountain","Trail","Carbon"
"8430",2013-11-01,1063,9,1,2130,2130,16,"Phoenix Bi-peds","Phoenix","AZ",33.448377,-112.074037,33,"Synapse Disc Adventure","Road","Endurance Road","Aluminum"
"8431",2013-11-01,1063,10,8,5330,42640,16,"Phoenix Bi-peds","Phoenix","AZ",33.448377,-112.074037,59,"Scalpel-Si Carbon 3","Mountain","Cross Country Race","Carbon"
"8432",2013-11-01,1063,11,1,3200,3200,16,"Phoenix Bi-peds","Phoenix","AZ",33.448377,-112.074037,50,"Jekyll Carbon 4","Mountain","Over Mountain","Carbon"
"8433",2013-11-01,1063,12,1,3200,3200,16,"Phoenix Bi-peds","Phoenix","AZ",33.448377,-112.074037,13,"CAAD12 Red","Road","Elite Road","Aluminum"
"8434",2013-11-01,1063,13,1,2130,2130,16,"Phoenix Bi-peds","Phoenix","AZ",33.448377,-112.074037,77,"Beast of the East 2","Mountain","Trail","Aluminum"
"8435",2013-11-01,1063,14,8,3200,25600,16,"Phoenix Bi-peds","Phoenix","AZ",33.448377,-112.074037,65,"Scalpel 29 4","Mountain","Cross Country Race","Aluminum"
"8436",2013-11-01,1063,15,1,705,705,16,"Phoenix Bi-peds","Phoenix","AZ",33.448377,-112.074037,94,"Catalyst 1","Mountain","Sport","Aluminum"
"8437",2013-11-01,1063,16,1,1620,1620,16,"Phoenix Bi-peds","Phoenix","AZ",33.448377,-112.074037,78,"Beast of the East 3","Mountain","Trail","Aluminum"
"8438",2013-11-01,1063,17,1,1030,1030,16,"Phoenix Bi-peds","Phoenix","AZ",33.448377,-112.074037,36,"Synapse Sora","Road","Endurance Road","Aluminum"
"8439",2013-11-01,1063,18,1,415,415,16,"Phoenix Bi-peds","Phoenix","AZ",33.448377,-112.074037,97,"Catalyst 4","Mountain","Sport","Aluminum"
"8440",2013-11-01,1063,19,1,1950,1950,16,"Phoenix Bi-peds","Phoenix","AZ",33.448377,-112.074037,42,"Slice 105","Road","Triathalon","Carbon"
"8441",2013-11-01,1063,20,1,2130,2130,16,"Phoenix Bi-peds","Phoenix","AZ",33.448377,-112.074037,75,"Fat CAAD2","Mountain","Fat Bike","Aluminum"
"8442",2013-11-01,1063,21,1,1250,1250,16,"Phoenix Bi-peds","Phoenix","AZ",33.448377,-112.074037,19,"CAAD8 Tiagra","Road","Elite Road","Aluminum"
"8443",2013-11-01,1063,22,1,4800,4800,16,"Phoenix Bi-peds","Phoenix","AZ",33.448377,-112.074037,26,"Synapse Carbon Disc Ultegra D12","Road","Endurance Road","Carbon"
"8444",2013-11-01,1063,23,8,5330,42640,16,"Phoenix Bi-peds","Phoenix","AZ",33.448377,-112.074037,4,"Supersix Evo Hi-Mod Dura Ace 2","Road","Elite Road","Carbon"
"8445",2013-11-01,1063,24,1,1950,1950,16,"Phoenix Bi-peds","Phoenix","AZ",33.448377,-112.074037,16,"CAAD12 Disc 105","Road","Elite Road","Aluminum"
"8446",2013-11-01,1063,25,1,10660,10660,16,"Phoenix Bi-peds","Phoenix","AZ",33.448377,-112.074037,2,"Supersix Evo Hi-Mod Team","Road","Elite Road","Carbon"
